,DewPt,Humidity,Press,TempC,WindSp,PrecipHr,PrecipCm,season_2,season_3,season_4,WindDir_NW,WindDir_SE,WindDir_cv,target,WindDir_SW
2015-01-26 09:00:00,6.0,87.19,1024.0,8.0,2.833213344056216,0.0,0.0,False,False,True,False,False,False,4.386184644822546,False
2015-01-26 10:00:00,6.0,81.48,1024.0,9.0,2.995732273553991,0.0,0.0,False,False,True,False,False,False,4.43477720005941,False
2015-01-26 11:00:00,6.0,76.18,1024.0,10.0,3.1354942159291497,0.0,0.0,False,False,True,False,False,False,4.624972813284271,False
2015-01-26 12:00:00,6.0,76.18,1023.0,10.0,3.258096538021482,0.0,0.0,False,False,True,False,False,False,4.7535901911063645,False
2015-01-26 13:00:00,5.0,71.07,1023.0,10.0,1.6094379124341003,0.0,0.0,False,False,True,True,False,False,4.663439094112067,False
2015-01-26 14:00:00,5.0,71.07,1022.0,10.0,1.6094379124341003,0.0,0.0,False,False,True,False,False,False,4.5217885770490405,False
2015-01-26 15:00:00,5.0,71.07,1022.0,10.0,2.1972245773362196,0.0,0.0,False,False,True,False,False,False,4.61181472870676,False
2015-01-26 16:00:00,5.0,71.07,1022.0,10.0,2.6390573296152584,0.0,0.0,False,False,True,False,False,False,4.724433606814909,False
2015-01-26 17:00:00,5.0,76.01,1023.0,9.0,2.995732273553991,0.0,0.0,False,False,True,False,False,False,4.770684624465665,False
2015-01-26 18:00:00,5.0,76.01,1024.0,9.0,3.1780538303479458,0.0,0.0,False,False,True,False,False,False,4.653960350157523,False
2015-01-26 19:00:00,5.0,76.01,1024.0,9.0,3.332204510175204,0.0,0.0,False,False,True,False,False,False,4.5217885770490405,False
2015-01-26 20:00:00,5.0,81.34,1025.0,8.0,3.4657359027997265,0.0,0.0,False,False,True,False,False,False,4.503506532211591,False
2015-01-26 21:00:00,5.0,81.34,1025.0,8.0,3.6109179126442243,0.0,0.0,False,False,True,False,False,False,4.394449154672439,False
2015-01-26 22:00:00,4.0,75.84,1025.0,8.0,3.7376696182833684,0.0,0.0,False,False,True,False,False,False,4.308559482792009,False
2015-01-26 23:00:00,3.0,70.67,1025.0,8.0,3.871201010907891,0.0,0.0,False,False,True,False,False,False,4.267363726353742,False
2015-01-27 00:00:00,2.0,65.82,1026.0,8.0,3.9512437185814275,0.0,0.0,False,False,True,False,False,False,4.308559482792009,False
2015-01-27 01:00:00,4.0,81.2,1026.0,7.0,4.060443010546419,0.0,0.0,False,False,True,False,False,False,4.31748811353631,False
2015-01-27 02:00:00,4.0,81.2,1026.0,7.0,4.174387269895637,0.0,0.0,False,False,True,False,False,False,4.326337728813293,False
2015-01-27 03:00:00,5.0,87.09,1026.0,7.0,4.248495242049359,0.0,0.0,False,False,True,False,False,False,4.299550412849643,False
2015-01-27 04:00:00,5.0,87.09,1026.0,7.0,4.30406509320417,0.09531017980432487,0.0,False,False,True,False,False,False,4.199705077879927,False
2015-01-27 05:00:00,4.0,81.2,1026.0,7.0,4.3694478524670215,0.0,0.0,False,False,True,False,False,False,4.116323468940876,False
2015-01-27 06:00:00,4.0,81.2,1027.0,7.0,4.418840607796598,0.18232155679395465,0.0,False,False,True,False,False,False,4.169245870395218,False
2015-01-27 07:00:00,4.0,81.2,1027.0,7.0,4.477336814478207,0.0,0.0,False,False,True,False,False,False,4.458215773031428,False
2015-01-27 08:00:00,4.0,86.99,1028.0,6.0,4.543294782270004,0.18232155679395465,0.0,False,False,True,False,False,False,4.666578814116735,False
2015-01-27 09:00:00,4.0,86.99,1028.0,6.0,4.605170185988092,0.0,0.0,False,False,True,False,False,False,4.820281565605037,False
2015-01-27 10:00:00,3.0,81.06,1028.0,6.0,4.663439094112067,0.0,0.0,False,False,True,False,False,False,4.666578814116735,False
2015-01-27 11:00:00,2.0,75.49,1028.0,6.0,4.727387818712341,0.0,0.0,False,False,True,False,False,False,4.209655408733095,False
2015-01-27 12:00:00,2.0,75.49,1028.0,6.0,4.795790545596741,0.0,0.0,False,False,True,False,False,False,3.884994333040227,False
2015-01-27 14:00:00,0.0,65.36,1027.0,6.0,4.912654885736052,0.0,0.0,False,False,True,False,False,False,3.295836866004329,False
2015-01-27 15:00:00,0.0,70.06,1028.0,5.0,4.969813299576001,0.0,0.0,False,False,True,False,False,False,3.0757749812275277,False
2015-01-27 16:00:00,-1.0,69.85,1028.0,4.0,5.017279836814924,0.09531017980432487,0.0,False,False,True,False,False,False,2.9618307218783095,False
2015-01-27 17:00:00,1.0,86.68,1028.0,3.0,5.049856007249537,0.0,0.0,False,False,True,False,False,False,2.70805020110221,False
2015-01-27 18:00:00,0.0,80.63,1029.0,3.0,5.087596335232384,0.0,0.0,False,False,True,False,False,False,2.793208009442517,False
2015-01-27 19:00:00,-1.0,74.96,1029.0,3.0,5.123963979403259,0.0,0.0,False,False,True,False,False,False,2.8716796248840124,False
2015-01-27 20:00:00,0.0,80.63,1029.0,3.0,5.159055299214529,0.0,0.0,False,False,True,False,False,False,2.751535313041949,False
2015-01-27 21:00:00,-1.0,80.49,1030.0,2.0,5.19295685089021,0.18232155679395465,0.0,False,False,True,False,False,False,2.751535313041949,False
2015-01-27 22:00:00,0.0,93.02,1030.0,1.0,5.209486152841421,0.26236426446749106,0.18232155679395465,False,False,True,False,False,False,2.772588722239781,False
2015-01-27 23:00:00,0.0,93.02,1029.0,1.0,5.225746673713202,0.4054651081081644,0.4054651081081644,False,False,True,False,False,False,2.8903717578961645,False
2015-01-28 00:00:00,0.0,93.02,1029.0,1.0,5.236441962829949,0.09531017980432487,0.6931471805599453,False,False,True,False,False,False,3.0757749812275277,False
2015-01-28 01:00:00,0.0,86.58,1029.0,2.0,5.267858159063328,0.0,0.0,False,False,True,False,False,False,2.7300291078209855,False
2015-01-28 02:00:00,-1.0,80.49,1030.0,2.0,5.303304908059076,0.0,0.0,False,False,True,False,False,False,3.028522096376982,False
2015-01-28 03:00:00,-1.0,80.49,1030.0,2.0,5.332718793265369,0.0,0.0,False,False,True,False,False,False,2.8903717578961645,False
2015-01-28 04:00:00,-2.0,74.78,1029.0,2.0,5.365976015021851,0.0,0.0,False,False,True,False,False,False,2.833213344056216,False
2015-01-28 05:00:00,-2.0,74.78,1029.0,2.0,5.3981627015177525,0.0,0.0,False,False,True,False,False,False,2.8716796248840124,False
2015-01-28 06:00:00,-1.0,74.96,1029.0,3.0,5.424950017481403,0.0,0.0,False,False,True,False,False,False,2.751535313041949,False
2015-01-28 07:00:00,-1.0,74.96,1030.0,3.0,5.442417710521793,0.0,0.0,False,False,True,False,False,False,2.8134107167600364,False
2015-01-28 08:00:00,-1.0,74.96,1030.0,3.0,5.459585514144159,0.0,0.0,False,False,True,False,False,False,3.1354942159291497,False
2015-01-28 09:00:00,0.0,80.63,1030.0,3.0,5.484796933490655,0.0,0.0,False,False,True,False,False,False,3.0122615755052013,False
2015-01-28 10:00:00,0.0,80.63,1030.0,3.0,5.5053315359323625,0.0,0.0,False,False,True,False,False,False,3.1918471524802814,False
2015-01-28 11:00:00,0.0,75.14,1030.0,4.0,5.5254529391317835,0.0,0.0,False,False,True,False,False,False,3.1780538303479458,False
2015-01-28 12:00:00,0.0,70.06,1029.0,5.0,5.54907608489522,0.0,0.0,False,False,True,False,False,False,3.245193133185574,False
2015-01-28 13:00:00,0.0,70.06,1028.0,5.0,5.568344503761097,0.0,0.0,False,False,True,False,False,False,3.4339872044851463,False
2015-01-28 14:00:00,0.0,70.06,1028.0,5.0,5.58724865840025,0.0,0.0,False,False,True,False,False,False,3.3202283191284883,False
2015-01-28 15:00:00,0.0,70.06,1028.0,5.0,5.605802066295998,0.0,0.0,False,False,True,False,False,False,3.20545280453606,False
2015-01-28 16:00:00,-1.0,65.13,1027.0,5.0,5.6240175061873385,0.0,0.0,False,False,True,False,False,False,3.0757749812275277,False
2015-01-28 17:00:00,-1.0,65.13,1027.0,5.0,5.645446897643238,0.0,0.0,False,False,True,False,False,False,3.20545280453606,False
2015-01-28 18:00:00,-1.0,65.13,1027.0,5.0,5.662960480135946,0.0,0.0,False,False,True,False,False,False,3.164067588373206,False
2015-01-28 19:00:00,0.0,70.06,1027.0,5.0,5.680172609017068,0.0,0.0,False,False,True,False,False,False,2.9618307218783095,False
2015-01-28 20:00:00,0.0,70.06,1027.0,5.0,5.697093486505405,0.0,0.0,False,False,True,False,False,False,2.908720896564361,False
2015-01-28 21:00:00,0.0,70.06,1028.0,5.0,5.713732805509369,0.0,0.0,False,False,True,False,False,False,2.833213344056216,False
2015-01-28 22:00:00,0.0,70.06,1027.0,5.0,5.726847747587197,0.0,0.0,False,False,True,False,False,False,2.8716796248840124,False
2015-01-28 23:00:00,0.0,70.06,1028.0,5.0,5.739792912179234,0.09531017980432487,0.0,False,False,True,False,False,False,2.614959778036198,False
2015-01-29 00:00:00,0.0,70.06,1027.0,5.0,5.752572638825633,0.0,0.0,False,False,True,False,False,False,2.614959778036198,False
2015-01-29 01:00:00,1.0,80.78,1026.0,4.0,5.765191102784844,0.33647223662121295,0.0,False,False,True,False,False,False,2.512305623976115,False
2015-01-29 02:00:00,2.0,86.79,1027.0,4.0,5.777652323222656,0.4054651081081644,0.33647223662121295,False,False,True,False,False,False,2.614959778036198,False
2015-01-29 03:00:00,2.0,86.79,1027.0,4.0,5.793013608384144,0.4054651081081644,0.6418538861723947,False,False,True,False,False,False,2.662587827025453,False
2015-01-29 04:00:00,2.0,93.13,1026.0,3.0,5.808142489980444,0.33647223662121295,0.8754687373538999,False,False,True,False,False,False,2.614959778036198,False
2015-01-29 05:00:00,1.0,86.68,1026.0,3.0,5.82600010738045,0.26236426446749106,1.0296194171811583,False,False,True,False,False,False,2.6855773452501515,False
2015-01-29 06:00:00,2.0,93.13,1027.0,3.0,5.8377304471659395,0.09531017980432487,1.1314021114911006,False,False,True,False,False,False,2.6390573296152584,False
2015-01-29 07:00:00,2.0,93.13,1027.0,3.0,5.849324779946859,0.09531017980432487,1.1631508098056809,False,False,True,False,False,False,2.5649493574615367,False
2015-01-29 08:00:00,2.0,93.13,1027.0,3.0,5.860786223465865,0.18232155679395465,1.1939224684724346,False,False,True,False,False,False,2.70805020110221,False
2015-01-29 09:00:00,2.0,86.79,1026.0,4.0,5.872117789475416,0.09531017980432487,1.252762968495368,False,False,True,False,False,False,2.4277482359480516,False
2015-01-29 10:00:00,3.0,93.19,1026.0,4.0,5.883322388488279,0.09531017980432487,1.2809338454620642,False,False,True,False,False,False,2.6855773452501515,False
2015-01-29 11:00:00,3.0,93.19,1026.0,4.0,5.8944028342648505,0.0,0.0,False,False,True,False,False,False,2.6855773452501515,False
2015-01-29 12:00:00,3.0,86.89,1025.0,5.0,5.905361848054571,0.0,0.0,False,False,True,False,False,False,2.908720896564361,False
2015-01-29 13:00:00,3.0,86.89,1025.0,5.0,5.918893854273146,0.09531017980432487,0.0,False,False,True,False,False,False,2.8903717578961645,False
2015-01-29 14:00:00,4.0,93.24,1025.0,5.0,5.929589143389895,0.09531017980432487,0.09531017980432487,False,False,True,False,False,False,2.6855773452501515,False
2015-01-29 15:00:00,4.0,93.24,1025.0,5.0,5.942799375126701,0.4054651081081644,0.1823215567939546,False,False,True,False,False,False,2.614959778036198,False
2015-01-29 16:00:00,4.0,93.24,1025.0,5.0,5.953243334287785,0.6931471805599453,0.5306282510621704,False,False,True,False,False,False,2.6390573296152584,False
2015-01-29 17:00:00,3.0,93.19,1025.0,4.0,5.966146739123692,0.9162907318741551,0.9932517730102834,False,False,True,False,False,False,2.8903717578961645,False
2015-01-29 18:00:00,2.0,86.79,1026.0,4.0,5.978885764901122,0.5306282510621704,1.4350845252893227,False,False,True,False,False,False,2.908720896564361,False
2015-01-29 19:00:00,2.0,86.79,1027.0,4.0,5.988961416889864,0.18232155679395465,1.5892352051165808,False,False,True,False,False,False,3.1354942159291497,False
2015-01-29 20:00:00,2.0,93.13,1027.0,3.0,6.0014148779611505,0.26236426446749106,1.6292405397302803,False,False,True,False,False,False,3.1780538303479458,False
2015-01-29 21:00:00,2.0,93.13,1028.0,3.0,1.791759469228055,0.18232155679395465,1.6863989535702286,False,False,True,True,False,False,3.0757749812275277,False
2015-01-29 22:00:00,2.0,93.13,1028.0,3.0,2.4849066497880004,0.09531017980432487,1.7227665977411037,False,False,True,True,False,False,3.20545280453606,False
2015-01-29 23:00:00,2.0,93.13,1028.0,3.0,2.833213344056216,0.18232155679395465,1.7404661748405046,False,False,True,True,False,False,3.4657359027997265,False
2015-01-30 00:00:00,2.0,93.13,1028.0,3.0,3.091042453358316,0.09531017980432487,1.7749523509116738,False,False,True,True,False,False,3.713572066704308,False
2015-01-30 01:00:00,2.0,93.13,1028.0,3.0,3.295836866004329,0.0,0.0,False,False,True,True,False,False,3.784189633918261,False
2015-01-30 02:00:00,1.0,86.68,1028.0,3.0,3.4965075614664802,0.0,0.0,False,False,True,True,False,False,3.6109179126442243,False
2015-01-30 03:00:00,1.0,86.68,1028.0,3.0,1.9459101490553132,0.0,0.0,False,False,True,False,False,False,3.5361166995615263,False
2015-01-30 04:00:00,1.0,93.08,1029.0,2.0,1.791759469228055,0.0,0.0,False,False,True,True,False,False,3.6018680771243066,False
2015-01-30 05:00:00,0.0,86.58,1029.0,2.0,2.4849066497880004,0.0,0.0,False,False,True,True,False,False,3.8572147689331513,False
2015-01-30 06:00:00,0.0,86.58,1030.0,2.0,2.8903717578961645,0.0,0.0,False,False,True,True,False,False,4.019381523748645,False
2015-01-30 07:00:00,0.0,86.58,1030.0,2.0,3.1354942159291497,0.0,0.0,False,False,True,True,False,False,4.071871706370042,False
2015-01-30 08:00:00,-1.0,80.49,1031.0,2.0,3.4011973816621555,0.0,0.0,False,False,True,True,False,False,4.28128506487235,False
2015-01-30 09:00:00,-1.0,80.49,1031.0,2.0,3.5553480614894135,0.0,0.0,False,False,True,True,False,False,4.430816798843313,False
2015-01-30 10:00:00,-1.0,80.49,1032.0,2.0,3.713572066704308,0.0,0.0,False,False,True,True,False,False,4.3481250829982,False
2015-01-30 11:00:00,0.0,75.14,1032.0,4.0,3.8501476017100584,0.0,0.0,False,False,True,True,False,False,4.238925791033208,False
2015-01-30 12:00:00,-1.0,69.85,1031.0,4.0,3.9512437185814275,0.0,0.0,False,False,True,True,False,False,4.272025739459553,False
2015-01-30 13:00:00,-1.0,69.85,1030.0,4.0,4.060443010546419,0.0,0.0,False,False,True,True,False,False,4.529008825022528,False
2015-01-30 14:00:00,-2.0,60.51,1030.0,5.0,4.143134726391533,0.0,0.0,False,False,True,True,False,False,4.694401319716034,False
2015-01-30 15:00:00,-2.0,60.51,1030.0,5.0,1.791759469228055,0.0,0.0,False,False,True,False,False,False,4.8012850649143815,False
2015-01-30 16:00:00,-3.0,56.18,1031.0,5.0,1.9459101490553132,0.0,0.0,False,False,True,True,False,False,4.895349138638459,False
2015-01-30 17:00:00,-2.0,60.51,1032.0,5.0,1.6094379124341003,0.0,0.0,False,False,True,False,False,False,4.917544871030244,False
2015-01-30 18:00:00,-2.0,64.9,1032.0,4.0,2.302585092994046,0.0,0.0,False,False,True,False,False,False,4.77912349311153,False
2015-01-30 19:00:00,-4.0,55.91,1033.0,4.0,2.772588722239781,0.0,0.0,False,False,True,False,False,False,4.584967478670572,False
2015-01-30 20:00:00,-5.0,55.63,1033.0,3.0,3.044522437723423,0.0,0.0,False,False,True,False,False,False,4.3694478524670215,False
2015-01-30 21:00:00,-4.0,60.0,1034.0,3.0,3.258096538021482,0.0,0.0,False,False,True,False,False,False,4.28588277412098,False
2015-01-30 22:00:00,-3.0,69.43,1034.0,2.0,3.4011973816621555,0.0,0.0,False,False,True,False,False,False,4.257973986003903,False
2015-01-30 23:00:00,-3.0,64.66,1034.0,3.0,3.5263605246161616,0.0,0.0,False,False,True,False,False,False,4.194692536056382,False
2015-01-31 00:00:00,-3.0,69.43,1034.0,2.0,1.9459101490553132,0.0,0.0,False,False,True,True,False,False,4.0312864262549635,False
2015-01-31 02:00:00,-4.0,64.42,1034.0,2.0,2.6390573296152584,0.0,0.0,False,False,True,True,False,False,3.8430301339411947,False
2015-01-31 03:00:00,-4.0,64.42,1035.0,2.0,2.8903717578961645,0.0,0.0,False,False,True,True,False,False,3.9383403137455195,False
2015-01-31 04:00:00,-3.0,69.43,1034.0,2.0,3.091042453358316,0.0,0.0,False,False,True,True,False,False,4.02535169073515,False
2015-01-31 05:00:00,-3.0,69.43,1034.0,2.0,3.258096538021482,0.0,0.0,False,False,True,True,False,False,4.148411783492376,False
2015-01-31 06:00:00,-3.0,74.59,1034.0,1.0,3.367295829986474,0.0,0.0,False,False,True,True,False,False,4.214593690373678,False
2015-01-31 07:00:00,-3.0,74.59,1035.0,1.0,3.5263605246161616,0.0,0.0,False,False,True,True,False,False,4.199705077879927,False
2015-01-31 09:00:00,-2.0,64.9,1036.0,4.0,2.3978952727983707,0.0,0.0,False,False,True,False,False,False,3.58351893845611,False
2015-01-31 10:00:00,-3.0,60.25,1037.0,4.0,2.833213344056216,0.0,0.0,False,False,True,False,False,False,3.258096538021482,False
2015-01-31 11:00:00,-4.0,52.13,1036.0,5.0,3.091042453358316,0.0,0.0,False,False,True,False,False,False,3.258096538021482,False
2015-01-31 12:00:00,-6.0,41.79,1036.0,6.0,3.258096538021482,0.0,0.0,False,False,True,False,False,False,3.2321210516182215,False
2015-01-31 13:00:00,-7.0,36.13,1034.0,7.0,3.4657359027997265,0.0,0.0,False,False,True,False,False,False,3.283414346005772,False
2015-01-31 14:00:00,-6.0,41.79,1034.0,6.0,3.58351893845611,0.0,0.0,False,False,True,False,False,False,3.2188758248682006,False
2015-01-31 15:00:00,-5.0,48.34,1034.0,5.0,3.713572066704308,0.0,0.0,False,False,True,False,False,False,3.164067588373206,False
2015-01-31 16:00:00,-4.0,52.13,1034.0,5.0,3.8501476017100584,0.0,0.0,False,False,True,False,False,False,3.120895416507997,False
2015-01-31 17:00:00,-4.0,55.91,1035.0,4.0,3.9512437185814275,0.0,0.0,False,False,True,False,False,False,3.044522437723423,False
2015-01-31 18:00:00,-4.0,60.0,1035.0,3.0,4.060443010546419,0.0,0.0,False,False,True,False,False,False,3.060270794691562,False
2015-01-31 19:00:00,-4.0,60.0,1036.0,3.0,4.1588830833596715,0.0,0.0,False,False,True,False,False,False,3.091042453358316,False
2015-01-31 20:00:00,-5.0,55.63,1036.0,3.0,4.248495242049359,0.0,0.0,False,False,True,False,False,False,3.044522437723423,False
2015-01-31 21:00:00,-4.0,60.0,1035.0,3.0,4.330733340286331,0.0,0.0,False,False,True,False,False,False,2.995732273553991,False
2015-01-31 22:00:00,-4.0,60.0,1036.0,3.0,4.382026634673881,0.0,0.0,False,False,True,False,False,False,3.0757749812275277,False
2015-01-31 23:00:00,-4.0,60.0,1036.0,3.0,4.430816798843313,0.0,0.0,False,False,True,False,False,False,2.908720896564361,False
2015-02-01 02:00:00,-3.0,64.66,1035.0,3.0,4.553876891600541,0.0,0.0,False,False,True,False,False,False,2.833213344056216,False
2015-02-01 03:00:00,-3.0,69.43,1035.0,2.0,4.59511985013459,0.0,0.0,False,False,True,False,False,False,2.6855773452501515,False
2015-02-01 04:00:00,-3.0,69.43,1035.0,2.0,4.634728988229636,0.0,0.0,False,False,True,False,False,False,2.8134107167600364,False
2015-02-01 05:00:00,-3.0,69.43,1034.0,2.0,4.663439094112067,0.0,0.0,False,False,True,False,False,False,2.70805020110221,False
2015-02-01 06:00:00,-3.0,69.43,1034.0,2.0,4.700480365792417,0.0,0.0,False,False,True,False,False,False,2.9618307218783095,False
2015-02-01 07:00:00,-2.0,69.64,1034.0,3.0,4.727387818712341,0.0,0.0,False,False,True,False,False,False,2.995732273553991,False
2015-02-01 08:00:00,-2.0,69.64,1035.0,3.0,4.7535901911063645,0.0,0.0,False,False,True,False,False,False,2.9789251552376097,False
2015-02-01 09:00:00,-1.0,69.85,1035.0,4.0,4.787491742782046,0.0,0.0,False,False,True,False,False,False,3.120895416507997,False
2015-02-01 10:00:00,-1.0,65.13,1035.0,5.0,4.812184355372417,0.0,0.0,False,False,True,False,False,False,3.106080330722856,False
2015-02-01 11:00:00,-1.0,65.13,1035.0,5.0,4.836281906951478,0.0,0.0,False,False,True,False,False,False,3.3202283191284883,False
2015-02-01 12:00:00,0.0,65.36,1034.0,6.0,1.0986122886681098,0.0,0.0,False,False,True,True,False,False,3.270835563798912,False
2015-02-01 13:00:00,-1.0,60.76,1033.0,6.0,1.0986122886681098,0.0,0.0,False,False,True,False,False,False,3.4231762883809305,False
2015-02-01 14:00:00,-1.0,60.76,1032.0,6.0,0.6931471805599453,0.0,0.0,False,False,True,False,False,True,3.4657359027997265,False
2015-02-01 15:00:00,0.0,65.36,1032.0,6.0,1.0986122886681098,0.0,0.0,False,False,True,False,False,False,3.4339872044851463,False
2015-02-01 16:00:00,0.0,70.06,1031.0,5.0,1.6094379124341003,0.0,0.0,False,False,True,False,False,False,3.3440389678222067,False
2015-02-01 17:00:00,0.0,70.06,1032.0,5.0,1.9459101490553132,0.0,0.0,False,False,True,False,False,False,3.39002408106403,False
2015-02-01 18:00:00,1.0,75.32,1032.0,5.0,1.0986122886681098,0.0,0.0,False,False,True,False,False,False,3.4231762883809305,True
2015-02-01 19:00:00,1.0,75.32,1033.0,5.0,1.0986122886681098,0.0,0.0,False,False,True,True,False,False,3.654977902438255,False
2015-02-01 20:00:00,3.0,93.19,1033.0,4.0,1.3862943611198906,0.0,0.0,False,False,True,False,False,False,3.628775530044231,False
2015-02-01 21:00:00,3.0,93.19,1033.0,4.0,1.791759469228055,0.0,0.0,False,False,True,False,False,False,3.41224721784874,False
2015-02-01 22:00:00,3.0,93.19,1033.0,4.0,2.0794415416798357,0.0,0.0,False,False,True,False,False,False,3.295836866004329,False
2015-02-01 23:00:00,3.0,93.19,1032.0,4.0,2.302585092994046,0.0,0.0,False,False,True,False,False,False,3.3202283191284883,False
2015-02-02 01:00:00,3.0,93.19,1032.0,4.0,1.791759469228055,0.0,0.0,False,False,True,True,False,False,3.6463198396951406,False
2015-02-02 02:00:00,3.0,93.19,1032.0,4.0,2.0794415416798357,0.0,0.0,False,False,True,True,False,False,3.6375861597263857,False
2015-02-02 03:00:00,3.0,93.19,1032.0,4.0,2.302585092994046,0.0,0.0,False,False,True,True,False,False,3.592735593561034,False
2015-02-02 04:00:00,3.0,93.19,1032.0,4.0,1.0986122886681098,0.0,0.0,False,False,True,False,False,False,3.5553480614894135,False
2015-02-02 05:00:00,3.0,93.19,1031.0,4.0,1.0986122886681098,0.0,0.0,False,False,True,True,False,False,3.6375861597263857,False
2015-02-02 06:00:00,3.0,93.19,1032.0,4.0,1.6094379124341003,0.09531017980432487,0.0,False,False,True,True,False,False,3.58351893845611,False
2015-02-02 07:00:00,3.0,93.19,1032.0,4.0,1.0986122886681098,0.0,0.0,False,False,True,False,False,False,3.5553480614894135,False
2015-02-02 08:00:00,3.0,86.89,1032.0,5.0,1.791759469228055,0.0,0.0,False,False,True,False,False,False,3.367295829986474,False
2015-02-02 09:00:00,2.0,80.92,1033.0,5.0,2.0794415416798357,0.0,0.0,False,False,True,False,False,False,3.3081069585961433,False
2015-02-02 10:00:00,2.0,75.49,1033.0,6.0,2.3978952727983707,0.0,0.0,False,False,True,False,False,False,3.39002408106403,False
2015-02-02 11:00:00,2.0,75.49,1032.0,6.0,2.6390573296152584,0.0,0.0,False,False,True,False,False,False,3.4863551900024623,False
2015-02-02 12:00:00,3.0,81.06,1032.0,6.0,2.833213344056216,0.0,0.0,False,False,True,False,False,False,3.4965075614664802,False
2015-02-02 13:00:00,2.0,75.49,1031.0,6.0,2.995732273553991,0.0,0.0,False,False,True,False,False,False,3.455264602932431,False
2015-02-02 14:00:00,1.0,65.59,1031.0,7.0,3.1354942159291497,0.0,0.0,False,False,True,False,False,False,3.4446824936018943,False
2015-02-02 15:00:00,1.0,65.59,1030.0,7.0,3.258096538021482,0.0,0.0,False,False,True,False,False,False,3.355735007585398,False
2015-02-02 16:00:00,1.0,65.59,1030.0,7.0,3.332204510175204,0.0,0.0,False,False,True,False,False,False,3.355735007585398,False
2015-02-02 17:00:00,1.0,65.59,1030.0,7.0,3.4011973816621555,0.0,0.0,False,False,True,False,False,False,3.4339872044851463,False
2015-02-02 18:00:00,1.0,65.59,1031.0,7.0,3.4657359027997265,0.0,0.0,False,False,True,False,False,False,3.4339872044851463,False
2015-02-02 19:00:00,2.0,70.47,1031.0,7.0,3.5553480614894135,0.0,0.0,False,False,True,False,False,False,3.378724525810097,False
2015-02-02 20:00:00,2.0,70.47,1031.0,7.0,3.6635616461296463,0.0,0.0,False,False,True,False,False,False,3.39002408106403,False
2015-02-02 21:00:00,1.0,70.27,1032.0,6.0,3.7376696182833684,0.0,0.0,False,False,True,False,False,False,3.3202283191284883,False
2015-02-02 22:00:00,1.0,70.27,1031.0,6.0,3.828641396489095,0.0,0.0,False,False,True,False,False,False,3.3081069585961433,False
2015-02-02 23:00:00,1.0,70.27,1032.0,6.0,3.8918202981106265,0.0,0.0,False,False,True,False,False,False,3.4231762883809305,False
2015-02-03 00:00:00,1.0,70.27,1031.0,6.0,3.9512437185814275,0.0,0.0,False,False,True,False,False,False,3.4657359027997265,False
2015-02-03 01:00:00,2.0,75.49,1031.0,6.0,3.9889840465642745,0.0,0.0,False,False,True,False,False,False,3.5165082281731497,False
2015-02-03 02:00:00,2.0,75.49,1031.0,6.0,4.04305126783455,0.0,0.0,False,False,True,False,False,False,3.506557897319982,False
2015-02-03 03:00:00,2.0,75.49,1031.0,6.0,4.07753744390572,0.0,0.0,False,False,True,False,False,False,3.574216545793796,False
2015-02-03 04:00:00,3.0,86.89,1030.0,5.0,4.110873864173311,0.0,0.0,False,False,True,False,False,False,3.506557897319982,False
2015-02-03 05:00:00,3.0,86.89,1030.0,5.0,4.143134726391533,0.0,0.0,False,False,True,False,False,False,3.6018680771243066,False
2015-02-03 06:00:00,3.0,86.89,1031.0,5.0,4.189654742026425,0.0,0.0,False,False,True,False,False,False,3.592735593561034,False
2015-02-03 07:00:00,3.0,86.89,1031.0,5.0,4.219507705176107,0.0,0.0,False,False,True,False,False,False,3.6109179126442243,False
2015-02-03 08:00:00,3.0,86.89,1031.0,5.0,4.2626798770413155,0.0,0.0,False,False,True,False,False,False,3.672072335797555,False
2015-02-03 09:00:00,3.0,81.06,1031.0,6.0,4.290459441148391,0.0,0.0,False,False,True,False,False,False,3.721669276936927,False
2015-02-03 10:00:00,3.0,81.06,1032.0,6.0,4.31748811353631,0.0,0.0,False,False,True,False,False,False,3.713572066704308,False
2015-02-03 11:00:00,3.0,75.67,1031.0,7.0,4.356708826689592,0.0,0.0,False,False,True,False,False,False,3.6971782569286313,False
2015-02-03 12:00:00,3.0,75.67,1031.0,7.0,1.3862943611198906,0.0,0.0,False,False,True,True,False,False,3.8781214537524646,False
2015-02-03 13:00:00,2.0,70.47,1030.0,7.0,1.3862943611198906,0.0,0.0,False,False,True,False,False,False,3.8918202981106265,False
2015-02-03 14:00:00,1.0,65.59,1030.0,7.0,2.0794415416798357,0.0,0.0,False,False,True,False,False,False,3.784189633918261,False
2015-02-03 15:00:00,1.0,65.59,1029.0,7.0,2.3978952727983707,0.0,0.0,False,False,True,False,False,False,3.7376696182833684,False
2015-02-03 16:00:00,1.0,65.59,1029.0,7.0,1.3862943611198906,0.0,0.0,False,False,True,True,False,False,3.6805112044434196,False
2015-02-03 17:00:00,1.0,65.59,1029.0,7.0,1.9459101490553132,0.0,0.0,False,False,True,True,False,False,3.784189633918261,False
2015-02-03 18:00:00,2.0,75.49,1030.0,6.0,1.3862943611198906,0.0,0.0,False,False,True,False,False,False,3.970291913552122,False
2015-02-03 19:00:00,2.0,75.49,1030.0,6.0,1.9459101490553132,0.0,0.0,False,False,True,False,False,False,4.083171261623976,False
